task,pool_size,actual_pool_size,repeat,gold_count,top1_accuracy,recall@3,recall@5,recall@10,mrr,ndcg@10
dapt-intrusion-detection,10000,10000,0,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,10000,10000,0,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
dialogue-parser,10000,10000,0,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
dynamic-object-aware-egomotion,10000,10000,0,4,1.0,0.5,0.75,0.75,1.0,0.787702056960637
earthquake-phase-association,10000,10000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,10000,10000,0,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9134015924715543
energy-market-pricing,10000,10000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
enterprise-information-search,10000,10000,0,1,0.0,0.0,1.0,1.0,0.2,0.38685280723454163
exceltable-in-ppt,10000,10000,0,2,0.0,0.0,0.5,0.5,0.25,0.2640681225725909
exoplanet-detection-period,10000,10000,0,5,1.0,0.2,0.4,0.4,1.0,0.48522855511632257
financial-modeling-qa,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
find-topk-similiar-chemicals,10000,10000,0,3,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.49818925746641285
fix-build-agentops,10000,10000,0,4,0.0,0.0,0.0,0.0,0.0,0.0
fix-build-google-auto,10000,10000,0,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.4525081529734507
fix-druid-loophole-cve,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,10000,10000,0,6,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.4034698846650846
fix-visual-stability,10000,10000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,10000,10000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,10000,10000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,10000,10000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,10000,10000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
hvac-control,10000,10000,0,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,10000,10000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
jax-computing-basics,10000,10000,0,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
jpg-ocr-stat,10000,10000,0,5,0.0,0.2,0.2,0.2,0.5,0.21398626473452756
lab-unit-harmonization,10000,10000,0,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
lake-warming-attribution,10000,10000,0,4,0.0,0.0,0.0,0.0,0.0,0.0
latex-formula-extraction,10000,10000,0,2,0.0,0.0,0.0,0.5,0.1,0.17723928678404774
lean4-proof,10000,10000,0,2,0.0,1.0,1.0,1.0,0.5,0.6934264036172708
manufacturing-codebook-normalization,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-equipment-maintenance,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
mario-coin-counting,10000,10000,0,3,0.0,0.0,0.0,0.0,0.0,0.0
mars-clouds-clustering,10000,10000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
mhc-layer-impl,10000,10000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
multilingual-video-dubbing,10000,10000,0,6,0.0,0.0,0.0,0.0,0.0,0.0
offer-letter-generator,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,10000,10000,0,5,0.0,0.0,0.0,0.0,0.0,0.0
paper-anonymizer,10000,10000,0,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
parallel-tfidf-search,10000,10000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
pedestrian-traffic-counting,10000,10000,0,4,1.0,0.5,0.5,0.75,1.0,0.7030861797445797
pg-essay-to-audiobook,10000,10000,0,4,1.0,0.25,0.5,0.75,1.0,0.6760236910196463
powerlifting-coef-calc,10000,10000,0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.20210734650054757
pptx-reference-formatting,10000,10000,0,1,0.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812
protein-expression-analysis,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
python-scala-translation,10000,10000,0,6,1.0,0.5,0.6666666666666666,1.0,1.0,0.9838048780283077
quantum-numerical-simulation,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
r2r-mpc-control,10000,10000,0,4,0.0,0.25,0.25,0.25,0.5,0.24630238874073
react-performance-debugging,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
reserves-at-risk-calc,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,10000,10000,0,2,1.0,0.5,0.5,1.0,1.0,0.8175295903539445
scheduling-email-assistant,10000,10000,0,2,0.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419
sec-financial-report,10000,10000,0,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
seismic-phase-picking,10000,10000,0,4,1.0,0.5,0.5,0.75,1.0,0.7495275800817669
setup-fuzzing-py,10000,10000,0,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652
shock-analysis-demand,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,10000,10000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,10000,10000,0,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
software-dependency-audit,10000,10000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6049306994552042
speaker-diarization-subtitles,10000,10000,0,4,0.0,0.25,0.25,0.5,0.5,0.35914753008966527
spring-boot-jakarta-migration,10000,10000,0,5,1.0,0.4,0.4,0.4,1.0,0.5531464700081437
suricata-custom-exfil,10000,10000,0,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041
syzkaller-ppdev-syzlang,10000,10000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,10000,10000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,10000,10000,0,2,1.0,0.5,1.0,1.0,1.0,0.8772153153380493
travel-planning,10000,10000,0,6,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.3026024134988135
trend-anomaly-causal-inference,10000,10000,0,4,0.0,0.0,0.0,0.5,0.16666666666666666,0.25190132085971084
video-filler-word-remover,10000,10000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
video-silence-remover,10000,10000,0,7,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.44830398990253034
video-tutorial-indexer,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,10000,10000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,10000,10000,0,1,0.0,0.0,0.0,1.0,0.1,0.2890648263178879
xlsx-recover-data,10000,10000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
3d-scan-calc,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,10000,10000,1,5,1.0,0.6,0.6,0.8,1.0,0.843537875344446
azure-bgp-oscillation-route-leak,10000,10000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
citation-check,10000,10000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
civ6-adjacency-optimizer,10000,10000,1,4,1.0,0.5,0.75,0.75,1.0,0.7365896932159578
court-form-filling,10000,10000,1,1,0.0,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333
crystallographic-wyckoff-position-analysis,10000,10000,1,2,0.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419
dapt-intrusion-detection,10000,10000,1,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,10000,10000,1,1,0.0,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333
dialogue-parser,10000,10000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
dynamic-object-aware-egomotion,10000,10000,1,4,1.0,0.5,0.75,0.75,1.0,0.75369761125927
earthquake-phase-association,10000,10000,1,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,10000,10000,1,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9325210919548239
energy-market-pricing,10000,10000,1,4,1.0,0.5,0.75,0.75,1.0,0.8048099750039491
enterprise-information-search,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
exceltable-in-ppt,10000,10000,1,2,0.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611
exoplanet-detection-period,10000,10000,1,5,1.0,0.4,0.4,0.4,1.0,0.5531464700081437
financial-modeling-qa,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
find-topk-similiar-chemicals,10000,10000,1,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
fix-build-agentops,10000,10000,1,4,0.0,0.0,0.0,0.0,0.0,0.0
fix-build-google-auto,10000,10000,1,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6508205185601091
fix-druid-loophole-cve,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,10000,10000,1,6,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.43292617940918415
fix-visual-stability,10000,10000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,10000,10000,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,10000,10000,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,10000,10000,1,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,10000,10000,1,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693
hvac-control,10000,10000,1,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,10000,10000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
jax-computing-basics,10000,10000,1,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
jpg-ocr-stat,10000,10000,1,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
lab-unit-harmonization,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
lake-warming-attribution,10000,10000,1,4,0.0,0.0,0.0,0.0,0.0,0.0
latex-formula-extraction,10000,10000,1,2,0.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611
lean4-proof,10000,10000,1,2,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-codebook-normalization,10000,10000,1,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
manufacturing-equipment-maintenance,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
mario-coin-counting,10000,10000,1,3,0.0,0.0,0.0,0.0,0.0,0.0
mars-clouds-clustering,10000,10000,1,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
mhc-layer-impl,10000,10000,1,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
multilingual-video-dubbing,10000,10000,1,6,0.0,0.0,0.0,0.0,0.0,0.0
offer-letter-generator,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,10000,10000,1,5,0.0,0.0,0.0,0.0,0.0,0.0
paper-anonymizer,10000,10000,1,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
parallel-tfidf-search,10000,10000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
pedestrian-traffic-counting,10000,10000,1,4,1.0,0.25,0.5,0.75,1.0,0.6975637657739948
pg-essay-to-audiobook,10000,10000,1,4,1.0,0.25,0.5,0.75,1.0,0.6589157729763341
powerlifting-coef-calc,10000,10000,1,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822
pptx-reference-formatting,10000,10000,1,1,0.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812
protein-expression-analysis,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
python-scala-translation,10000,10000,1,6,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9372375429818209
quantum-numerical-simulation,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
r2r-mpc-control,10000,10000,1,4,0.0,0.25,0.25,0.25,0.5,0.24630238874073
react-performance-debugging,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
reserves-at-risk-calc,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,10000,10000,1,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
scheduling-email-assistant,10000,10000,1,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
sec-financial-report,10000,10000,1,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
seismic-phase-picking,10000,10000,1,4,1.0,0.5,0.5,0.5,1.0,0.6366824387328317
setup-fuzzing-py,10000,10000,1,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652
shock-analysis-demand,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,10000,10000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,10000,10000,1,2,0.0,0.5,0.5,0.5,0.5,0.38685280723454163
software-dependency-audit,10000,10000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
speaker-diarization-subtitles,10000,10000,1,4,0.0,0.25,0.25,0.25,0.3333333333333333,0.19519002499605084
spring-boot-jakarta-migration,10000,10000,1,5,1.0,0.4,0.4,0.4,1.0,0.5531464700081437
suricata-custom-exfil,10000,10000,1,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
syzkaller-ppdev-syzlang,10000,10000,1,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,10000,10000,1,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,10000,10000,1,2,1.0,0.5,0.5,1.0,1.0,0.8065735963827293
travel-planning,10000,10000,1,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.15130120674940675
trend-anomaly-causal-inference,10000,10000,1,4,0.0,0.0,0.25,0.5,0.2,0.2741708125981702
video-filler-word-remover,10000,10000,1,3,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4776237035032179
video-silence-remover,10000,10000,1,7,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.44830398990253034
video-tutorial-indexer,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,10000,10000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,10000,10000,1,1,0.0,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333
xlsx-recover-data,10000,10000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
3d-scan-calc,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,10000,10000,2,5,1.0,0.6,0.6,0.8,1.0,0.8357799744028239
azure-bgp-oscillation-route-leak,10000,10000,2,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
citation-check,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
civ6-adjacency-optimizer,10000,10000,2,4,1.0,0.25,0.75,0.75,1.0,0.7095272044910244
court-form-filling,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
crystallographic-wyckoff-position-analysis,10000,10000,2,2,0.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419
dapt-intrusion-detection,10000,10000,2,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,10000,10000,2,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
dialogue-parser,10000,10000,2,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
dynamic-object-aware-egomotion,10000,10000,2,4,1.0,0.5,0.5,0.75,1.0,0.7246262544989281
earthquake-phase-association,10000,10000,2,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9134015924715543
energy-market-pricing,10000,10000,2,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
enterprise-information-search,10000,10000,2,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
exceltable-in-ppt,10000,10000,2,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
exoplanet-detection-period,10000,10000,2,5,1.0,0.4,0.4,0.4,1.0,0.5087403079104241
financial-modeling-qa,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
find-topk-similiar-chemicals,10000,10000,2,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434
fix-build-agentops,10000,10000,2,4,0.0,0.0,0.0,0.0,0.0,0.0
fix-build-google-auto,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
fix-druid-loophole-cve,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,10000,10000,2,6,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.4034698846650846
fix-visual-stability,10000,10000,2,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,10000,10000,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,10000,10000,2,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,10000,10000,2,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,10000,10000,2,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693
hvac-control,10000,10000,2,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,10000,10000,2,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
jax-computing-basics,10000,10000,2,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
jpg-ocr-stat,10000,10000,2,5,0.0,0.2,0.2,0.2,0.5,0.21398626473452756
lab-unit-harmonization,10000,10000,2,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
lake-warming-attribution,10000,10000,2,4,0.0,0.0,0.0,0.0,0.0,0.0
latex-formula-extraction,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
lean4-proof,10000,10000,2,2,0.0,0.5,1.0,1.0,0.5,0.6240505200038379
manufacturing-codebook-normalization,10000,10000,2,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
manufacturing-equipment-maintenance,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,10000,10000,2,1,0.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222
mario-coin-counting,10000,10000,2,3,0.0,0.0,0.0,0.0,0.0,0.0
mars-clouds-clustering,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
mhc-layer-impl,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
multilingual-video-dubbing,10000,10000,2,6,0.0,0.0,0.0,0.0,0.0,0.0
offer-letter-generator,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,10000,10000,2,5,0.0,0.0,0.0,0.0,0.0,0.0
paper-anonymizer,10000,10000,2,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
parallel-tfidf-search,10000,10000,2,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
pedestrian-traffic-counting,10000,10000,2,4,1.0,0.25,0.5,0.75,1.0,0.6886342695939197
pg-essay-to-audiobook,10000,10000,2,4,0.0,0.25,0.25,0.5,0.5,0.369453583111095
powerlifting-coef-calc,10000,10000,2,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822
pptx-reference-formatting,10000,10000,2,1,0.0,0.0,0.0,1.0,0.125,0.31546487678572877
protein-expression-analysis,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
python-scala-translation,10000,10000,2,6,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9495662644168646
quantum-numerical-simulation,10000,10000,2,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
r2r-mpc-control,10000,10000,2,4,0.0,0.25,0.25,0.25,0.5,0.24630238874073
react-performance-debugging,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
reserves-at-risk-calc,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,10000,10000,2,2,1.0,0.5,0.5,1.0,1.0,0.7903864795495061
scheduling-email-assistant,10000,10000,2,2,0.0,0.0,0.0,0.0,0.0,0.0
sec-financial-report,10000,10000,2,2,0.0,1.0,1.0,1.0,0.5,0.6934264036172708
seismic-phase-picking,10000,10000,2,4,1.0,0.5,0.5,0.5,1.0,0.6366824387328317
setup-fuzzing-py,10000,10000,2,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652
shock-analysis-demand,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,10000,10000,2,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,10000,10000,2,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
software-dependency-audit,10000,10000,2,3,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6049306994552042
speaker-diarization-subtitles,10000,10000,2,4,1.0,0.25,0.25,0.5,1.0,0.5078961547485289
spring-boot-jakarta-migration,10000,10000,2,5,1.0,0.4,0.4,0.4,1.0,0.5531464700081437
suricata-custom-exfil,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
syzkaller-ppdev-syzlang,10000,10000,2,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,10000,10000,2,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,10000,10000,2,2,0.0,0.5,0.5,1.0,0.5,0.5912352048230277
travel-planning,10000,10000,2,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.15130120674940675
trend-anomaly-causal-inference,10000,10000,2,4,0.0,0.0,0.0,0.25,0.125,0.123151194370365
video-filler-word-remover,10000,10000,2,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
video-silence-remover,10000,10000,2,7,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.40249126775014854
video-tutorial-indexer,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,10000,10000,2,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,10000,10000,2,1,0.0,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333
xlsx-recover-data,10000,10000,2,2,0.0,0.0,0.0,0.5,0.1,0.17723928678404774
3d-scan-calc,10000,10000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,10000,10000,3,5,1.0,0.6,0.6,0.8,1.0,0.8357799744028239
azure-bgp-oscillation-route-leak,10000,10000,3,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
citation-check,10000,10000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
civ6-adjacency-optimizer,10000,10000,3,4,1.0,0.25,0.75,0.75,1.0,0.7095272044910244
court-form-filling,10000,10000,3,1,0.0,0.0,0.0,0.0,0.0,0.0
crystallographic-wyckoff-position-analysis,10000,10000,3,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
dapt-intrusion-detection,10000,10000,3,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,10000,10000,3,1,0.0,0.0,0.0,1.0,0.125,0.31546487678572877
dialogue-parser,10000,10000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
dynamic-object-aware-egomotion,10000,10000,3,4,1.0,0.5,0.5,0.75,1.0,0.7246262544989281
earthquake-phase-association,10000,10000,3,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,10000,10000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,10000,10000,3,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,10000,10000,3,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9325210919548239
energy-market-pricing,10000,10000,3,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
enterprise-information-search,10000,10000,3,1,0.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222
exceltable-in-ppt,10000,10000,3,2,0.0,0.0,0.5,0.5,0.25,0.2640681225725909
exoplanet-detection-period,10000,10000,3,5,1.0,0.4,0.4,0.6,1.0,0.6601396023754075
financial-modeling-qa,10000,10000,3,2,0.0,0.0,0.0,0.0,0.0,0.0
